session_id,user_id,session_date,session_timestamp,entry_page,exit_page,pages_viewed,session_duration_seconds,avg_time_per_page,is_bounce,application_submitted
c989c7bd_S02,c989c7bd,2024-02-15,2024-02-15 00:00:00,homepage,resume_upload,12,2317,193,False,False
c989c7bd_S03,c989c7bd,2024-02-22,2024-02-22 00:00:00,homepage,resume_upload,10,2202,220,False,False
c989c7bd_S04,c989c7bd,2024-02-25,2024-02-25 00:00:00,faq_support,application_form,9,1760,195,False,False
c989c7bd_S05,c989c7bd,2024-02-28,2024-02-28 00:00:00,search_results,profile_creation,15,3755,250,False,False
c989c7bd_S06,c989c7bd,2024-03-07,2024-03-07 00:00:00,internship_listings,internship_listings,12,2659,221,False,False
c989c7bd_S07,c989c7bd,2024-03-11,2024-03-11 00:00:00,company_profiles,resume_upload,14,2386,170,False,True
8cb89cff_S01,8cb89cff,2024-02-17,2024-02-17 00:00:00,resume_upload,resume_upload,8,1993,249,False,False
8cb89cff_S02,8cb89cff,2024-02-25,2024-02-25 00:00:00,search_results,application_form,10,2281,228,False,False
8cb89cff_S03,8cb89cff,2024-03-02,2024-03-02 00:00:00,internship_details,application_form,7,1486,212,False,True
e2213753_S01,e2213753,2024-02-09,2024-02-09 00:00:00,profile_creation,search_results,13,2698,207,False,False
e2213753_S02,e2213753,2024-02-14,2024-02-14 00:00:00,resume_upload,application_form,15,4034,268,False,False
e2213753_S03,e2213753,2024-02-18,2024-02-18 00:00:00,search_results,resume_upload,8,1332,166,False,True
a83003a3_S01,a83003a3,2024-01-24,2024-01-24 00:00:00,internship_listings,application_form,13,2572,197,False,False
08692b40_S01,08692b40,2024-02-28,2024-02-28 00:00:00,search_results,dashboard,12,3217,268,False,False
08692b40_S02,08692b40,2024-03-07,2024-03-07 00:00:00,company_profiles,application_form,11,2102,191,False,False
08692b40_S03,08692b40,2024-03-12,2024-03-12 00:00:00,search_results,internship_details,9,805,89,False,False
08692b40_S04,08692b40,2024-03-18,2024-03-18 00:00:00,search_results,internship_listings,13,1679,129,False,False
08692b40_S05,08692b40,2024-03-22,2024-03-22 00:00:00,blog_career_tips,profile_creation,13,2325,178,False,False
08692b40_S06,08692b40,2024-03-30,2024-03-30 00:00:00,dashboard,application_form,16,3203,200,False,False
08692b40_S07,08692b40,2024-04-05,2024-04-05 00:00:00,internship_details,internship_details,10,1810,181,False,False
08692b40_S08,08692b40,2024-04-13,2024-04-13 00:00:00,search_results,profile_creation,8,1902,237,False,True
dc2b777b_S01,dc2b777b,2024-01-11,2024-01-11 00:00:00,homepage,resume_upload,10,1015,101,False,False
dc2b777b_S02,dc2b777b,2024-01-13,2024-01-13 00:00:00,internship_details,application_form,8,1641,205,False,False
dc2b777b_S03,dc2b777b,2024-01-17,2024-01-17 00:00:00,homepage,application_form,9,1446,160,False,True
a9cc510e_S01,a9cc510e,2024-03-27,2024-03-27 00:00:00,profile_creation,resume_upload,8,2260,282,False,False
a9cc510e_S02,a9cc510e,2024-04-04,2024-04-04 00:00:00,internship_details,internship_details,3,233,77,False,False
a9cc510e_S03,a9cc510e,2024-04-11,2024-04-11 00:00:00,homepage,application_form,6,1219,203,False,False
7ce0b169_S01,7ce0b169,2024-03-25,2024-03-25 00:00:00,resume_upload,internship_details,11,1637,148,False,False
7ce0b169_S02,7ce0b169,2024-03-26,2024-03-26 00:00:00,internship_listings,resume_upload,11,2066,187,False,False
7ce0b169_S03,7ce0b169,2024-04-03,2024-04-03 00:00:00,payment_page,dashboard,9,1627,180,False,False
7ce0b169_S04,7ce0b169,2024-04-07,2024-04-07 00:00:00,dashboard,dashboard,7,1825,260,False,False
7ce0b169_S05,7ce0b169,2024-04-08,2024-04-08 00:00:00,company_profiles,application_form,11,2479,225,False,True
6127c419_S01,6127c419,2024-03-08,2024-03-08 00:00:00,company_profiles,internship_listings,6,614,102,False,False
6127c419_S02,6127c419,2024-03-09,2024-03-09 00:00:00,homepage,application_form,7,1115,159,False,False
6127c419_S03,6127c419,2024-03-17,2024-03-17 00:00:00,search_results,company_profiles,3,205,68,False,True
79789823_S01,79789823,2024-03-20,2024-03-20 00:00:00,dashboard,company_profiles,9,1924,213,False,False
79789823_S02,79789823,2024-03-24,2024-03-24 00:00:00,dashboard,application_form,7,1723,246,False,False
79789823_S03,79789823,2024-03-28,2024-03-28 00:00:00,dashboard,profile_creation,3,1100,366,False,False
79789823_S04,79789823,2024-04-05,2024-04-05 00:00:00,internship_listings,profile_creation,12,2633,219,False,False
79789823_S05,79789823,2024-04-13,2024-04-13 00:00:00,company_profiles,internship_details,11,1074,97,False,False
79789823_S06,79789823,2024-04-16,2024-04-16 00:00:00,homepage,internship_details,12,2110,175,False,False
79789823_S07,79789823,2024-04-22,2024-04-22 00:00:00,blog_career_tips,resume_upload,15,3872,258,False,False
79789823_S08,79789823,2024-04-24,2024-04-24 00:00:00,search_results,profile_creation,11,2082,189,False,False
79789823_S09,79789823,2024-05-02,2024-05-02 00:00:00,dashboard,application_form,7,1943,277,False,True
bb4738e7_S01,bb4738e7,2024-01-06,2024-01-06 00:00:00,company_profiles,internship_details,6,418,69,False,False
e250a7f6_S01,e250a7f6,2024-01-23,2024-01-23 00:00:00,resume_upload,application_form,2,489,244,False,False
e250a7f6_S02,e250a7f6,2024-01-26,2024-01-26 00:00:00,dashboard,resume_upload,10,2061,206,False,False
e250a7f6_S03,e250a7f6,2024-01-31,2024-01-31 00:00:00,homepage,resume_upload,11,1355,123,False,False
e250a7f6_S04,e250a7f6,2024-02-03,2024-02-03 00:00:00,profile_creation,profile_creation,6,1627,271,False,False
e250a7f6_S05,e250a7f6,2024-02-11,2024-02-11 00:00:00,dashboard,internship_details,10,1058,105,False,True
945ead3c_S01,945ead3c,2024-03-06,2024-03-06 00:00:00,application_form,application_form,12,3595,299,False,False
945ead3c_S02,945ead3c,2024-03-07,2024-03-07 00:00:00,profile_creation,application_form,9,2275,252,False,False
945ead3c_S03,945ead3c,2024-03-15,2024-03-15 00:00:00,resume_upload,application_form,8,2018,252,False,False
945ead3c_S04,945ead3c,2024-03-19,2024-03-19 00:00:00,internship_listings,resume_upload,11,2702,245,False,False
945ead3c_S05,945ead3c,2024-03-21,2024-03-21 00:00:00,homepage,dashboard,12,1950,162,False,False
945ead3c_S06,945ead3c,2024-03-23,2024-03-23 00:00:00,application_form,application_form,9,1712,190,False,False
945ead3c_S07,945ead3c,2024-03-28,2024-03-28 00:00:00,internship_details,profile_creation,5,1144,228,False,False
945ead3c_S08,945ead3c,2024-04-01,2024-04-01 00:00:00,internship_listings,application_form,15,3018,201,False,False
945ead3c_S09,945ead3c,2024-04-08,2024-04-08 00:00:00,search_results,application_form,16,3913,244,False,True
747d73a3_S01,747d73a3,2024-03-30,2024-03-30 00:00:00,profile_creation,profile_creation,7,1972,281,False,False
747d73a3_S02,747d73a3,2024-04-02,2024-04-02 00:00:00,blog_career_tips,internship_details,3,349,116,False,False
747d73a3_S03,747d73a3,2024-04-10,2024-04-10 00:00:00,internship_details,profile_creation,6,1299,216,False,False
747d73a3_S04,747d73a3,2024-04-14,2024-04-14 00:00:00,profile_creation,resume_upload,6,1764,294,False,False
747d73a3_S05,747d73a3,2024-04-18,2024-04-18 00:00:00,internship_listings,application_form,8,1029,128,False,True
fee7c133_S01,fee7c133,2024-01-15,2024-01-15 00:00:00,search_results,resume_upload,15,3075,205,False,False
fee7c133_S02,fee7c133,2024-01-21,2024-01-21 00:00:00,search_results,application_form,9,1894,210,False,False
fee7c133_S03,fee7c133,2024-01-27,2024-01-27 00:00:00,search_results,application_form,8,990,123,False,False
fee7c133_S04,fee7c133,2024-02-04,2024-02-04 00:00:00,internship_details,application_form,12,2882,240,False,False
fee7c133_S05,fee7c133,2024-02-06,2024-02-06 00:00:00,internship_details,application_form,17,3464,203,False,False
fee7c133_S06,fee7c133,2024-02-14,2024-02-14 00:00:00,internship_details,dashboard,10,2042,204,False,False
fee7c133_S07,fee7c133,2024-02-21,2024-02-21 00:00:00,search_results,profile_creation,14,2727,194,False,False
fee7c133_S08,fee7c133,2024-02-28,2024-02-28 00:00:00,internship_details,profile_creation,18,3219,178,False,False
fee7c133_S09,fee7c133,2024-03-03,2024-03-03 00:00:00,faq_support,application_form,8,786,98,False,True
5ba9bb47_S01,5ba9bb47,2024-02-12,2024-02-12 00:00:00,homepage,internship_listings,8,720,90,False,False
5ba9bb47_S02,5ba9bb47,2024-02-18,2024-02-18 00:00:00,profile_creation,application_form,8,1548,193,False,False
5ba9bb47_S03,5ba9bb47,2024-02-25,2024-02-25 00:00:00,blog_career_tips,internship_listings,16,3330,208,False,False
5ba9bb47_S04,5ba9bb47,2024-03-03,2024-03-03 00:00:00,internship_listings,resume_upload,12,3006,250,False,False
5ba9bb47_S05,5ba9bb47,2024-03-07,2024-03-07 00:00:00,search_results,resume_upload,13,1835,141,False,False
5ba9bb47_S06,5ba9bb47,2024-03-08,2024-03-08 00:00:00,internship_listings,company_profiles,12,1243,103,False,False
5ba9bb47_S07,5ba9bb47,2024-03-14,2024-03-14 00:00:00,homepage,profile_creation,10,1365,136,False,False
5ba9bb47_S08,5ba9bb47,2024-03-21,2024-03-21 00:00:00,internship_details,profile_creation,14,3625,258,False,False
5ba9bb47_S09,5ba9bb47,2024-03-23,2024-03-23 00:00:00,profile_creation,profile_creation,11,3687,335,False,True
db832e7e_S01,db832e7e,2024-03-06,2024-03-06 00:00:00,company_profiles,company_profiles,11,2242,203,False,True
04d71716_S01,04d71716,2024-03-03,2024-03-03 00:00:00,company_profiles,dashboard,8,2009,251,False,False
04d71716_S02,04d71716,2024-03-07,2024-03-07 00:00:00,homepage,internship_listings,4,246,61,False,False
04d71716_S03,04d71716,2024-03-14,2024-03-14 00:00:00,profile_creation,profile_creation,4,1608,402,False,False
04d71716_S04,04d71716,2024-03-22,2024-03-22 00:00:00,application_form,application_form,10,2289,228,False,True
c0053223_S01,c0053223,2024-03-26,2024-03-26 00:00:00,homepage,internship_details,5,399,79,False,False
c0053223_S02,c0053223,2024-04-02,2024-04-02 00:00:00,dashboard,resume_upload,12,3408,284,False,False
eea8bca1_S01,eea8bca1,2024-03-19,2024-03-19 00:00:00,blog_career_tips,application_form,9,2916,324,False,False
eea8bca1_S02,eea8bca1,2024-03-20,2024-03-20 00:00:00,search_results,application_form,13,3293,253,False,False
eea8bca1_S03,eea8bca1,2024-03-28,2024-03-28 00:00:00,homepage,resume_upload,10,1303,130,False,False
eea8bca1_S04,eea8bca1,2024-04-05,2024-04-05 00:00:00,search_results,internship_listings,13,2683,206,False,False
eea8bca1_S05,eea8bca1,2024-04-09,2024-04-09 00:00:00,resume_upload,application_form,11,3210,291,False,False
eea8bca1_S06,eea8bca1,2024-04-12,2024-04-12 00:00:00,search_results,internship_listings,11,2166,196,False,True
03db8a5e_S01,03db8a5e,2024-03-01,2024-03-01 00:00:00,dashboard,application_form,14,3842,274,False,False
03db8a5e_S02,03db8a5e,2024-03-09,2024-03-09 00:00:00,profile_creation,resume_upload,12,2871,239,False,False
03db8a5e_S03,03db8a5e,2024-03-10,2024-03-10 00:00:00,resume_upload,dashboard,9,1180,131,False,False
03db8a5e_S04,03db8a5e,2024-03-15,2024-03-15 00:00:00,internship_listings,resume_upload,11,3172,288,False,True
b5382868_S01,b5382868,2024-04-04,2024-04-04 00:00:00,blog_career_tips,profile_creation,8,2311,288,False,False
b5382868_S02,b5382868,2024-04-09,2024-04-09 00:00:00,dashboard,application_form,10,1710,171,False,False
b5382868_S03,b5382868,2024-04-14,2024-04-14 00:00:00,internship_listings,internship_listings,13,1426,109,False,False
b5382868_S04,b5382868,2024-04-17,2024-04-17 00:00:00,profile_creation,application_form,8,2419,302,False,True
a4f096ee_S01,a4f096ee,2024-01-13,2024-01-13 00:00:00,profile_creation,internship_details,10,1944,194,False,False
a4f096ee_S02,a4f096ee,2024-01-18,2024-01-18 00:00:00,dashboard,internship_details,6,913,152,False,False
a4f096ee_S03,a4f096ee,2024-01-26,2024-01-26 00:00:00,homepage,application_form,15,2945,196,False,False
a4f096ee_S04,a4f096ee,2024-01-29,2024-01-29 00:00:00,search_results,resume_upload,15,2735,182,False,False
a4f096ee_S05,a4f096ee,2024-02-01,2024-02-01 00:00:00,internship_details,application_form,11,2872,261,False,False
a4f096ee_S06,a4f096ee,2024-02-03,2024-02-03 00:00:00,homepage,profile_creation,11,2312,210,False,False
a4f096ee_S07,a4f096ee,2024-02-08,2024-02-08 00:00:00,internship_details,profile_creation,5,976,195,False,False
a4f096ee_S08,a4f096ee,2024-02-11,2024-02-11 00:00:00,company_profiles,application_form,13,3803,292,False,True
ead15bf6_S01,ead15bf6,2024-01-15,2024-01-15 00:00:00,homepage,dashboard,9,1516,168,False,False
ead15bf6_S02,ead15bf6,2024-01-21,2024-01-21 00:00:00,company_profiles,dashboard,6,732,122,False,False
ead15bf6_S03,ead15bf6,2024-01-24,2024-01-24 00:00:00,profile_creation,application_form,14,2859,204,False,False
ead15bf6_S04,ead15bf6,2024-01-26,2024-01-26 00:00:00,company_profiles,internship_listings,12,1519,126,False,True
3af27f2d_S01,3af27f2d,2024-02-04,2024-02-04 00:00:00,company_profiles,internship_details,5,357,71,False,False
033cab76_S01,033cab76,2024-02-27,2024-02-27 00:00:00,company_profiles,internship_details,6,655,109,False,False
033cab76_S02,033cab76,2024-03-01,2024-03-01 00:00:00,profile_creation,dashboard,4,1079,269,False,False
033cab76_S03,033cab76,2024-03-07,2024-03-07 00:00:00,profile_creation,resume_upload,7,1857,265,False,False
2b34bd24_S01,2b34bd24,2024-02-19,2024-02-19 00:00:00,application_form,resume_upload,3,971,323,False,True
14644254_S01,14644254,2024-04-05,2024-04-05 00:00:00,company_profiles,internship_details,14,1561,111,False,False
14644254_S02,14644254,2024-04-08,2024-04-08 00:00:00,homepage,internship_details,14,2095,149,False,False
14644254_S03,14644254,2024-04-11,2024-04-11 00:00:00,homepage,internship_listings,14,3268,233,False,False
14644254_S04,14644254,2024-04-15,2024-04-15 00:00:00,company_profiles,resume_upload,10,1776,177,False,True
04806856_S01,04806856,2024-02-25,2024-02-25 00:00:00,application_form,company_profiles,7,702,100,False,False
04806856_S02,04806856,2024-02-26,2024-02-26 00:00:00,company_profiles,application_form,13,2823,217,False,False
04806856_S03,04806856,2024-02-27,2024-02-27 00:00:00,homepage,profile_creation,14,4163,297,False,False
04806856_S04,04806856,2024-03-05,2024-03-05 00:00:00,application_form,profile_creation,12,3653,304,False,True
e3a32629_S01,e3a32629,2024-03-21,2024-03-21 00:00:00,resume_upload,profile_creation,11,2117,192,False,False
e3a32629_S02,e3a32629,2024-03-29,2024-03-29 00:00:00,internship_details,resume_upload,7,1454,207,False,False
e3a32629_S03,e3a32629,2024-04-01,2024-04-01 00:00:00,resume_upload,resume_upload,9,2398,266,False,True
acb062f5_S01,acb062f5,2024-01-03,2024-01-03 00:00:00,search_results,dashboard,11,1592,144,False,False
acb062f5_S02,acb062f5,2024-01-10,2024-01-10 00:00:00,homepage,profile_creation,7,1354,193,False,False
acb062f5_S03,acb062f5,2024-01-15,2024-01-15 00:00:00,homepage,resume_upload,11,2572,233,False,False
acb062f5_S04,acb062f5,2024-01-22,2024-01-22 00:00:00,homepage,internship_details,9,755,83,False,False
acb062f5_S05,acb062f5,2024-01-26,2024-01-26 00:00:00,dashboard,profile_creation,13,2973,228,False,False
acb062f5_S06,acb062f5,2024-01-30,2024-01-30 00:00:00,dashboard,application_form,16,3418,213,False,False
acb062f5_S07,acb062f5,2024-02-01,2024-02-01 00:00:00,internship_listings,internship_details,7,809,115,False,True
83e872c7_S01,83e872c7,2024-02-16,2024-02-16 00:00:00,company_profiles,application_form,12,2329,194,False,False
83e872c7_S02,83e872c7,2024-02-24,2024-02-24 00:00:00,faq_support,application_form,8,1327,165,False,False
83e872c7_S03,83e872c7,2024-02-28,2024-02-28 00:00:00,homepage,internship_details,9,1041,115,False,False
83e872c7_S04,83e872c7,2024-03-06,2024-03-06 00:00:00,blog_career_tips,application_form,7,789,112,False,False
83e872c7_S05,83e872c7,2024-03-09,2024-03-09 00:00:00,faq_support,profile_creation,7,1303,186,False,False
83e872c7_S06,83e872c7,2024-03-14,2024-03-14 00:00:00,dashboard,company_profiles,9,892,99,False,False
83e872c7_S07,83e872c7,2024-03-15,2024-03-15 00:00:00,company_profiles,internship_listings,10,1170,117,False,False
83e872c7_S08,83e872c7,2024-03-23,2024-03-23 00:00:00,application_form,resume_upload,9,2352,261,False,True
1a6fe2e2_S01,1a6fe2e2,2024-01-08,2024-01-08 00:00:00,company_profiles,application_form,7,1182,168,False,False
1a6fe2e2_S02,1a6fe2e2,2024-01-16,2024-01-16 00:00:00,company_profiles,application_form,7,1123,160,False,False
1a6fe2e2_S03,1a6fe2e2,2024-01-18,2024-01-18 00:00:00,application_form,application_form,10,2312,231,False,False
1a6fe2e2_S04,1a6fe2e2,2024-01-22,2024-01-22 00:00:00,internship_listings,internship_details,6,699,116,False,False
1a6fe2e2_S05,1a6fe2e2,2024-01-24,2024-01-24 00:00:00,payment_page,application_form,8,1075,134,False,False
1a6fe2e2_S06,1a6fe2e2,2024-01-29,2024-01-29 00:00:00,dashboard,search_results,3,170,56,False,True
9dab4628_S01,9dab4628,2024-03-24,2024-03-24 00:00:00,application_form,resume_upload,8,2283,285,False,False
9dab4628_S02,9dab4628,2024-04-01,2024-04-01 00:00:00,internship_details,application_form,13,2735,210,False,False
9dab4628_S03,9dab4628,2024-04-09,2024-04-09 00:00:00,dashboard,profile_creation,14,2994,213,False,False
9dab4628_S04,9dab4628,2024-04-14,2024-04-14 00:00:00,search_results,internship_listings,13,3016,232,False,False
9dab4628_S05,9dab4628,2024-04-17,2024-04-17 00:00:00,search_results,application_form,16,4253,265,False,True
20e2b266_S01,20e2b266,2024-02-23,2024-02-23 00:00:00,search_results,internship_details,5,516,103,False,False
20e2b266_S02,20e2b266,2024-02-26,2024-02-26 00:00:00,profile_creation,internship_details,12,3139,261,False,False
20e2b266_S03,20e2b266,2024-03-02,2024-03-02 00:00:00,search_results,company_profiles,10,837,83,False,False
712f7542_S01,712f7542,2024-01-28,2024-01-28 00:00:00,search_results,application_form,6,1318,219,False,False
712f7542_S02,712f7542,2024-01-30,2024-01-30 00:00:00,homepage,internship_listings,9,761,84,False,False
712f7542_S03,712f7542,2024-01-31,2024-01-31 00:00:00,resume_upload,application_form,10,2923,292,False,False
712f7542_S04,712f7542,2024-02-06,2024-02-06 00:00:00,dashboard,resume_upload,10,2315,231,False,False
712f7542_S05,712f7542,2024-02-13,2024-02-13 00:00:00,application_form,resume_upload,16,3749,234,False,True
79b401f1_S01,79b401f1,2024-01-09,2024-01-09 00:00:00,application_form,resume_upload,12,2563,213,False,False
79b401f1_S02,79b401f1,2024-01-12,2024-01-12 00:00:00,dashboard,resume_upload,7,1700,242,False,False
79b401f1_S03,79b401f1,2024-01-15,2024-01-15 00:00:00,application_form,profile_creation,10,2554,255,False,True
046b423a_S01,046b423a,2024-04-04,2024-04-04 00:00:00,internship_listings,profile_creation,6,977,162,False,False
046b423a_S02,046b423a,2024-04-08,2024-04-08 00:00:00,dashboard,resume_upload,9,1201,133,False,True
d96429c5_S01,d96429c5,2024-02-16,2024-02-16 00:00:00,faq_support,internship_details,10,1006,100,False,False
d96429c5_S02,d96429c5,2024-02-20,2024-02-20 00:00:00,internship_listings,profile_creation,10,1363,136,False,False
d96429c5_S03,d96429c5,2024-02-23,2024-02-23 00:00:00,dashboard,application_form,19,5725,301,False,False
d96429c5_S04,d96429c5,2024-02-27,2024-02-27 00:00:00,internship_details,profile_creation,8,2462,307,False,False
d96429c5_S05,d96429c5,2024-02-28,2024-02-28 00:00:00,application_form,application_form,7,1031,147,False,False
d96429c5_S06,d96429c5,2024-02-29,2024-02-29 00:00:00,internship_listings,application_form,9,1047,116,False,False
d96429c5_S07,d96429c5,2024-03-06,2024-03-06 00:00:00,dashboard,internship_details,6,1031,171,False,False
d96429c5_S08,d96429c5,2024-03-14,2024-03-14 00:00:00,profile_creation,resume_upload,15,3830,255,False,True
3e7fb14a_S01,3e7fb14a,2024-01-20,2024-01-20 00:00:00,search_results,internship_details,5,423,84,False,False
c2268903_S01,c2268903,2024-01-24,2024-01-24 00:00:00,search_results,application_form,7,998,142,False,False
c2268903_S02,c2268903,2024-01-30,2024-01-30 00:00:00,internship_details,internship_listings,11,2272,206,False,False
c2268903_S03,c2268903,2024-02-04,2024-02-04 00:00:00,search_results,resume_upload,14,2475,176,False,False
c2268903_S04,c2268903,2024-02-06,2024-02-06 00:00:00,profile_creation,application_form,8,2489,311,False,False
c2268903_S05,c2268903,2024-02-08,2024-02-08 00:00:00,internship_listings,application_form,8,2480,310,False,True
ab9ffd08_S01,ab9ffd08,2024-04-01,2024-04-01 00:00:00,search_results,dashboard,11,1953,177,False,False
ab9ffd08_S02,ab9ffd08,2024-04-05,2024-04-05 00:00:00,dashboard,dashboard,12,1260,105,False,True
4fd20452_S01,4fd20452,2024-01-20,2024-01-20 00:00:00,company_profiles,internship_details,11,2187,198,False,False
4fd20452_S02,4fd20452,2024-01-21,2024-01-21 00:00:00,faq_support,application_form,11,1847,167,False,False
4fd20452_S03,4fd20452,2024-01-26,2024-01-26 00:00:00,faq_support,application_form,17,2361,138,False,False
4fd20452_S04,4fd20452,2024-02-02,2024-02-02 00:00:00,blog_career_tips,application_form,16,3176,198,False,False
4fd20452_S05,4fd20452,2024-02-08,2024-02-08 00:00:00,homepage,internship_details,18,3516,195,False,True
093ce9ce_S01,093ce9ce,2024-03-26,2024-03-26 00:00:00,internship_listings,resume_upload,5,1123,224,False,False
093ce9ce_S02,093ce9ce,2024-03-30,2024-03-30 00:00:00,homepage,internship_details,6,523,87,False,False
093ce9ce_S03,093ce9ce,2024-03-31,2024-03-31 00:00:00,resume_upload,profile_creation,17,3240,190,False,False
093ce9ce_S04,093ce9ce,2024-04-06,2024-04-06 00:00:00,homepage,application_form,4,753,188,False,True
93d01abd_S01,93d01abd,2024-03-10,2024-03-10 00:00:00,company_profiles,profile_creation,18,3358,186,False,False
93d01abd_S02,93d01abd,2024-03-14,2024-03-14 00:00:00,internship_listings,application_form,15,4546,303,False,False
93d01abd_S03,93d01abd,2024-03-16,2024-03-16 00:00:00,internship_listings,internship_details,14,1688,120,False,False
93d01abd_S04,93d01abd,2024-03-23,2024-03-23 00:00:00,internship_listings,company_profiles,14,1364,97,False,False
93d01abd_S05,93d01abd,2024-03-30,2024-03-30 00:00:00,company_profiles,internship_details,11,1486,135,False,False
93d01abd_S06,93d01abd,2024-04-02,2024-04-02 00:00:00,dashboard,application_form,5,774,154,False,False
93d01abd_S07,93d01abd,2024-04-09,2024-04-09 00:00:00,homepage,application_form,14,2279,162,False,False
93d01abd_S08,93d01abd,2024-04-10,2024-04-10 00:00:00,blog_career_tips,resume_upload,13,3004,231,False,False
93d01abd_S09,93d01abd,2024-04-13,2024-04-13 00:00:00,homepage,application_form,22,3186,144,False,False
93d01abd_S10,93d01abd,2024-04-21,2024-04-21 00:00:00,dashboard,resume_upload,22,3422,155,False,False
93d01abd_S11,93d01abd,2024-04-29,2024-04-29 00:00:00,homepage,resume_upload,6,1413,235,False,True
eea52c91_S01,eea52c91,2024-01-05,2024-01-05 00:00:00,homepage,profile_creation,8,1909,238,False,False
eea52c91_S02,eea52c91,2024-01-07,2024-01-07 00:00:00,internship_listings,internship_details,9,1015,112,False,True
826c86b5_S01,826c86b5,2024-03-02,2024-03-02 00:00:00,dashboard,application_form,7,1964,280,False,True
113f0de8_S01,113f0de8,2024-01-16,2024-01-16 00:00:00,internship_listings,profile_creation,10,2135,213,False,False
113f0de8_S02,113f0de8,2024-01-18,2024-01-18 00:00:00,internship_details,application_form,16,3697,231,False,False
113f0de8_S03,113f0de8,2024-01-25,2024-01-25 00:00:00,internship_details,company_profiles,2,133,66,False,False
113f0de8_S04,113f0de8,2024-01-28,2024-01-28 00:00:00,application_form,company_profiles,15,3276,218,False,False
113f0de8_S05,113f0de8,2024-02-05,2024-02-05 00:00:00,search_results,resume_upload,11,3439,312,False,False
113f0de8_S06,113f0de8,2024-02-09,2024-02-09 00:00:00,internship_listings,resume_upload,10,1317,131,False,False
113f0de8_S07,113f0de8,2024-02-10,2024-02-10 00:00:00,internship_listings,payment_page,12,2869,239,False,False
113f0de8_S08,113f0de8,2024-02-16,2024-02-16 00:00:00,company_profiles,resume_upload,7,1181,168,False,True
ea5a8b1f_S01,ea5a8b1f,2024-01-06,2024-01-06 00:00:00,resume_upload,application_form,5,1505,301,False,False
ea5a8b1f_S02,ea5a8b1f,2024-01-11,2024-01-11 00:00:00,faq_support,resume_upload,7,1587,226,False,False
beb190c9_S01,beb190c9,2024-02-11,2024-02-11 00:00:00,dashboard,profile_creation,5,1185,237,False,True
c976cf4c_S01,c976cf4c,2024-01-03,2024-01-03 00:00:00,company_profiles,application_form,9,1552,172,False,False
b5973eb4_S01,b5973eb4,2024-01-24,2024-01-24 00:00:00,internship_details,application_form,12,1885,157,False,False
b5973eb4_S02,b5973eb4,2024-01-31,2024-01-31 00:00:00,application_form,profile_creation,10,2300,230,False,False
b5973eb4_S03,b5973eb4,2024-02-08,2024-02-08 00:00:00,internship_details,resume_upload,11,2538,230,False,False
b5973eb4_S04,b5973eb4,2024-02-14,2024-02-14 00:00:00,homepage,internship_details,9,817,90,False,False
b5973eb4_S05,b5973eb4,2024-02-17,2024-02-17 00:00:00,search_results,search_results,14,1625,116,False,False
b5973eb4_S06,b5973eb4,2024-02-18,2024-02-18 00:00:00,profile_creation,dashboard,11,2903,263,False,False
b5973eb4_S07,b5973eb4,2024-02-23,2024-02-23 00:00:00,profile_creation,application_form,11,1485,135,False,False
b5973eb4_S08,b5973eb4,2024-02-27,2024-02-27 00:00:00,company_profiles,application_form,6,1477,246,False,False
b5973eb4_S09,b5973eb4,2024-02-28,2024-02-28 00:00:00,application_form,application_form,12,2948,245,False,True
6d4bc091_S01,6d4bc091,2024-03-17,2024-03-17 00:00:00,internship_listings,internship_details,4,293,73,False,False
e108c0aa_S01,e108c0aa,2024-01-31,2024-01-31 00:00:00,resume_upload,company_profiles,6,807,134,False,False
e108c0aa_S02,e108c0aa,2024-02-08,2024-02-08 00:00:00,internship_listings,internship_details,8,942,117,False,False
e108c0aa_S03,e108c0aa,2024-02-14,2024-02-14 00:00:00,dashboard,application_form,11,2408,218,False,False
e108c0aa_S04,e108c0aa,2024-02-20,2024-02-20 00:00:00,payment_page,resume_upload,13,1364,104,False,False
e108c0aa_S05,e108c0aa,2024-02-22,2024-02-22 00:00:00,homepage,application_form,6,655,109,False,False
e108c0aa_S06,e108c0aa,2024-02-23,2024-02-23 00:00:00,resume_upload,internship_listings,22,4791,217,False,False
e108c0aa_S07,e108c0aa,2024-02-27,2024-02-27 00:00:00,internship_details,profile_creation,11,2980,270,False,False
e108c0aa_S08,e108c0aa,2024-03-05,2024-03-05 00:00:00,profile_creation,internship_details,14,3379,241,False,True
5b689bdc_S01,5b689bdc,2024-01-24,2024-01-24 00:00:00,homepage,company_profiles,11,933,84,False,False
5b689bdc_S02,5b689bdc,2024-01-28,2024-01-28 00:00:00,homepage,internship_details,18,2024,112,False,False
5b689bdc_S03,5b689bdc,2024-02-01,2024-02-01 00:00:00,internship_details,internship_details,14,3710,265,False,False
5b689bdc_S04,5b689bdc,2024-02-08,2024-02-08 00:00:00,internship_listings,dashboard,7,719,102,False,False
5b689bdc_S05,5b689bdc,2024-02-10,2024-02-10 00:00:00,internship_listings,profile_creation,17,3150,185,False,False
5b689bdc_S06,5b689bdc,2024-02-16,2024-02-16 00:00:00,search_results,application_form,13,2428,186,False,False
5b689bdc_S07,5b689bdc,2024-02-24,2024-02-24 00:00:00,homepage,internship_listings,7,699,99,False,False
