user_id,user_segment,traffic_source,primary_device,primary_browser,first_visit_date,prob_apply,avg_sessions,avg_pages_per_session
dfadd3ed,Urgent_Seeker,Referral,Desktop,Firefox,2024-01-25,0.8,7,12
b23fb423,Urgent_Seeker,Social Media,Tablet,Firefox,2024-03-08,0.8,7,12
d6f65e54,Urgent_Seeker,Referral,Desktop,Chrome,2024-03-23,0.8,7,12
278ff5e8,Experience_Builder,Google Search,Desktop,Chrome,2024-01-07,0.7,5,10
3199d309,Career_Starter,University Portal,Desktop,Chrome,2024-03-09,0.6,3,8
ce455479,Career_Starter,University Portal,Desktop,Other,2024-03-30,0.6,3,8
92ad4889,Urgent_Seeker,Referral,Mobile,Chrome,2024-01-29,0.8,7,12
2cfd8f58,Skill_Explorer,Blog,Desktop,Safari,2024-01-27,0.3,2,6
eb80950b,Skill_Explorer,University Portal,Tablet,Other,2024-02-06,0.3,2,6
180b70f4,Career_Starter,Google Search,Desktop,Other,2024-03-30,0.6,3,8
19556312,Urgent_Seeker,University Portal,Tablet,Safari,2024-01-22,0.8,7,12
ed319888,Skill_Explorer,Google Search,Desktop,Safari,2024-02-12,0.3,2,6
63d81b24,Urgent_Seeker,Social Media,Desktop,Edge,2024-02-24,0.8,7,12
90cd2671,Skill_Explorer,Direct,Desktop,Firefox,2024-01-10,0.3,2,6
366eac71,Experience_Builder,Direct,Tablet,Firefox,2024-03-01,0.7,5,10
ed2627ed,Career_Starter,Blog,Desktop,Edge,2024-01-15,0.6,3,8
5a7066bd,Career_Starter,Direct,Tablet,Firefox,2024-01-30,0.6,3,8
4f1912cb,Experience_Builder,Social Media,Desktop,Chrome,2024-02-08,0.7,5,10
6683090f,Skill_Explorer,Blog,Mobile,Firefox,2024-03-10,0.3,2,6
8cbfd805,Skill_Explorer,Blog,Mobile,Firefox,2024-02-28,0.3,2,6
a30e03db,Career_Starter,Career Fair,Mobile,Firefox,2024-03-07,0.6,3,8
42e6b9f9,Urgent_Seeker,Google Search,Mobile,Other,2024-03-22,0.8,7,12
4f098921,Career_Starter,Social Media,Mobile,Safari,2024-03-25,0.6,3,8
15e9868b,Experience_Builder,Career Fair,Mobile,Chrome,2024-02-01,0.7,5,10
301fc866,Urgent_Seeker,Career Fair,Desktop,Chrome,2024-01-25,0.8,7,12
9d39a720,Urgent_Seeker,Google Search,Mobile,Other,2024-02-27,0.8,7,12
3c3d8de2,Experience_Builder,University Portal,Tablet,Firefox,2024-02-12,0.7,5,10
83b0146b,Urgent_Seeker,Referral,Mobile,Firefox,2024-01-25,0.8,7,12
4276bbf4,Career_Starter,Career Fair,Tablet,Chrome,2024-02-25,0.6,3,8
8f6f8098,Urgent_Seeker,Career Fair,Mobile,Chrome,2024-01-02,0.8,7,12
219d56ff,Urgent_Seeker,Social Media,Mobile,Safari,2024-03-07,0.8,7,12
3b24bc0f,Skill_Explorer,Social Media,Mobile,Edge,2024-02-06,0.3,2,6
86127c8b,Career_Starter,University Portal,Desktop,Edge,2024-01-06,0.6,3,8
23ac40c9,Experience_Builder,University Portal,Tablet,Chrome,2024-01-07,0.7,5,10
98717c2f,Urgent_Seeker,University Portal,Desktop,Edge,2024-02-15,0.8,7,12
5b6dc931,Career_Starter,Direct,Mobile,Safari,2024-02-14,0.6,3,8
bac468b1,Skill_Explorer,Social Media,Desktop,Firefox,2024-01-19,0.3,2,6
3753f48d,Experience_Builder,Referral,Tablet,Chrome,2024-02-07,0.7,5,10
3de2c6ad,Experience_Builder,Direct,Mobile,Firefox,2024-02-01,0.7,5,10
fdaae37e,Urgent_Seeker,Referral,Mobile,Chrome,2024-02-03,0.8,7,12
8cd19198,Skill_Explorer,University Portal,Desktop,Other,2024-02-25,0.3,2,6
46c0b8eb,Skill_Explorer,Social Media,Tablet,Safari,2024-02-02,0.3,2,6
dce69ca7,Experience_Builder,Referral,Tablet,Safari,2024-02-08,0.7,5,10
f804f330,Skill_Explorer,Google Search,Mobile,Other,2024-03-21,0.3,2,6
88151e65,Urgent_Seeker,Social Media,Mobile,Edge,2024-01-13,0.8,7,12
a6dd3424,Experience_Builder,Blog,Tablet,Firefox,2024-03-05,0.7,5,10
f5c41eff,Skill_Explorer,Blog,Mobile,Edge,2024-02-29,0.3,2,6
2f822a51,Urgent_Seeker,Referral,Mobile,Chrome,2024-03-12,0.8,7,12
96e24b41,Career_Starter,Referral,Desktop,Safari,2024-03-19,0.6,3,8
dfba6431,Skill_Explorer,Email Campaign,Tablet,Other,2024-02-17,0.3,2,6
37249b05,Experience_Builder,University Portal,Desktop,Edge,2024-01-17,0.7,5,10
f87a8e7a,Urgent_Seeker,Direct,Mobile,Other,2024-02-28,0.8,7,12
9d773f36,Career_Starter,Google Search,Desktop,Firefox,2024-03-24,0.6,3,8
7be3bef3,Career_Starter,Career Fair,Tablet,Chrome,2024-02-07,0.6,3,8
f4e10936,Urgent_Seeker,Career Fair,Desktop,Chrome,2024-03-15,0.8,7,12
9dd523a5,Career_Starter,Email Campaign,Tablet,Safari,2024-03-12,0.6,3,8
23d446d6,Urgent_Seeker,Social Media,Desktop,Safari,2024-02-08,0.8,7,12
dababe1e,Skill_Explorer,Direct,Mobile,Other,2024-03-29,0.3,2,6
4256104e,Experience_Builder,Google Search,Desktop,Chrome,2024-01-20,0.7,5,10
97cf79b1,Career_Starter,Google Search,Desktop,Safari,2024-01-14,0.6,3,8
c5b7934d,Urgent_Seeker,Direct,Tablet,Edge,2024-02-20,0.8,7,12
de56da65,Career_Starter,Google Search,Mobile,Edge,2024-03-02,0.6,3,8
39717526,Experience_Builder,Email Campaign,Tablet,Firefox,2024-03-19,0.7,5,10
afaf1924,Urgent_Seeker,Google Search,Mobile,Safari,2024-03-22,0.8,7,12
2c49c945,Career_Starter,Social Media,Desktop,Safari,2024-01-22,0.6,3,8
39db844b,Experience_Builder,Blog,Mobile,Firefox,2024-02-07,0.7,5,10
db2d4140,Career_Starter,Blog,Mobile,Firefox,2024-02-20,0.6,3,8
743dd307,Urgent_Seeker,Google Search,Mobile,Edge,2024-02-24,0.8,7,12
844a53ca,Experience_Builder,Direct,Mobile,Edge,2024-01-16,0.7,5,10
935880bf,Urgent_Seeker,Direct,Tablet,Firefox,2024-01-05,0.8,7,12
8a1988e0,Urgent_Seeker,Direct,Mobile,Safari,2024-02-29,0.8,7,12
199fa5e4,Urgent_Seeker,University Portal,Desktop,Safari,2024-02-15,0.8,7,12
821118ff,Experience_Builder,Career Fair,Tablet,Other,2024-02-19,0.7,5,10
69393c59,Career_Starter,Social Media,Tablet,Safari,2024-02-15,0.6,3,8
8f5871f0,Skill_Explorer,Blog,Tablet,Safari,2024-02-05,0.3,2,6
7ff82233,Skill_Explorer,Referral,Desktop,Edge,2024-02-18,0.3,2,6
35484704,Urgent_Seeker,Social Media,Tablet,Other,2024-03-25,0.8,7,12
3fcacfe1,Skill_Explorer,Social Media,Tablet,Firefox,2024-03-16,0.3,2,6
523d85b2,Skill_Explorer,Referral,Desktop,Chrome,2024-01-04,0.3,2,6
3ad45add,Experience_Builder,Email Campaign,Desktop,Chrome,2024-03-04,0.7,5,10
4fa63d98,Urgent_Seeker,Career Fair,Desktop,Safari,2024-01-14,0.8,7,12
170854d2,Experience_Builder,Referral,Mobile,Chrome,2024-01-08,0.7,5,10
ba177a55,Skill_Explorer,Google Search,Desktop,Chrome,2024-02-26,0.3,2,6
753e3442,Skill_Explorer,Direct,Desktop,Firefox,2024-01-14,0.3,2,6
420375d4,Urgent_Seeker,Referral,Desktop,Other,2024-03-12,0.8,7,12
2e180f23,Experience_Builder,Email Campaign,Mobile,Edge,2024-02-26,0.7,5,10
5f56c282,Skill_Explorer,Email Campaign,Desktop,Safari,2024-02-25,0.3,2,6
4db70136,Experience_Builder,Google Search,Tablet,Chrome,2024-03-21,0.7,5,10
ca41e018,Career_Starter,Email Campaign,Desktop,Safari,2024-01-01,0.6,3,8
e084a304,Skill_Explorer,Referral,Tablet,Other,2024-01-10,0.3,2,6
297aa6f6,Skill_Explorer,Social Media,Tablet,Other,2024-03-04,0.3,2,6
e27c7e4a,Experience_Builder,Email Campaign,Tablet,Edge,2024-03-05,0.7,5,10
e7655051,Skill_Explorer,Career Fair,Tablet,Other,2024-01-18,0.3,2,6
b6a4e8d4,Career_Starter,Blog,Mobile,Edge,2024-01-10,0.6,3,8
2978aff4,Career_Starter,Social Media,Tablet,Firefox,2024-01-13,0.6,3,8
2b46e86a,Career_Starter,Blog,Desktop,Chrome,2024-03-17,0.6,3,8
03d32461,Skill_Explorer,Direct,Desktop,Firefox,2024-02-02,0.3,2,6
62523623,Urgent_Seeker,Career Fair,Desktop,Safari,2024-02-06,0.8,7,12
51c2e974,Career_Starter,Email Campaign,Tablet,Other,2024-03-05,0.6,3,8
9cb55052,Skill_Explorer,Referral,Tablet,Chrome,2024-03-10,0.3,2,6
de40094b,Career_Starter,Blog,Mobile,Chrome,2024-01-05,0.6,3,8
754a6381,Skill_Explorer,Referral,Mobile,Safari,2024-02-12,0.3,2,6
a585274c,Career_Starter,Social Media,Desktop,Other,2024-02-12,0.6,3,8
73d4f3c9,Career_Starter,Email Campaign,Mobile,Chrome,2024-03-13,0.6,3,8
cbf8a593,Career_Starter,Career Fair,Desktop,Edge,2024-03-17,0.6,3,8
07c15478,Career_Starter,Blog,Desktop,Firefox,2024-01-06,0.6,3,8
8af6852d,Career_Starter,Direct,Mobile,Other,2024-01-29,0.6,3,8
10138980,Skill_Explorer,Referral,Mobile,Firefox,2024-01-30,0.3,2,6
c9bf81a5,Career_Starter,Direct,Desktop,Safari,2024-03-09,0.6,3,8
46f1c169,Urgent_Seeker,Direct,Tablet,Edge,2024-01-07,0.8,7,12
f51d0a2b,Urgent_Seeker,Referral,Tablet,Safari,2024-02-25,0.8,7,12
47de1719,Urgent_Seeker,Social Media,Desktop,Edge,2024-01-16,0.8,7,12
b548683d,Skill_Explorer,Career Fair,Desktop,Firefox,2024-02-25,0.3,2,6
a1f44f01,Career_Starter,Email Campaign,Desktop,Chrome,2024-03-16,0.6,3,8
e13338ad,Career_Starter,Email Campaign,Mobile,Other,2024-03-13,0.6,3,8
b2411ad0,Career_Starter,Direct,Tablet,Safari,2024-01-08,0.6,3,8
f28c19ba,Career_Starter,Direct,Desktop,Edge,2024-01-24,0.6,3,8
b7a4af73,Skill_Explorer,Direct,Mobile,Firefox,2024-03-18,0.3,2,6
5b22c6b5,Experience_Builder,University Portal,Desktop,Other,2024-02-20,0.7,5,10
291318db,Urgent_Seeker,Google Search,Tablet,Chrome,2024-01-10,0.8,7,12
b0efd7ae,Skill_Explorer,Email Campaign,Mobile,Firefox,2024-01-29,0.3,2,6
e57416b4,Urgent_Seeker,University Portal,Mobile,Other,2024-02-07,0.8,7,12
8bf93f15,Experience_Builder,University Portal,Mobile,Other,2024-03-05,0.7,5,10
50213788,Career_Starter,Direct,Mobile,Edge,2024-03-20,0.6,3,8
287af149,Urgent_Seeker,University Portal,Desktop,Safari,2024-01-18,0.8,7,12
e2c60656,Experience_Builder,University Portal,Tablet,Other,2024-01-27,0.7,5,10
ee6bcdd3,Career_Starter,Career Fair,Tablet,Safari,2024-01-05,0.6,3,8
bc977e45,Experience_Builder,Blog,Tablet,Edge,2024-01-15,0.7,5,10
ab86f65f,Career_Starter,Blog,Desktop,Firefox,2024-02-05,0.6,3,8
24a02f00,Urgent_Seeker,University Portal,Desktop,Chrome,2024-02-05,0.8,7,12
1f60080b,Urgent_Seeker,Blog,Desktop,Edge,2024-02-19,0.8,7,12
aa4abfa2,Urgent_Seeker,Direct,Desktop,Safari,2024-02-18,0.8,7,12
415216d0,Experience_Builder,Referral,Tablet,Chrome,2024-03-25,0.7,5,10
1c090b51,Skill_Explorer,Direct,Tablet,Firefox,2024-01-04,0.3,2,6
6094f42e,Skill_Explorer,University Portal,Tablet,Safari,2024-01-04,0.3,2,6
946ff112,Skill_Explorer,Referral,Mobile,Chrome,2024-01-14,0.3,2,6
3f559fbc,Urgent_Seeker,University Portal,Tablet,Edge,2024-02-24,0.8,7,12
9a92583b,Skill_Explorer,Social Media,Mobile,Edge,2024-01-31,0.3,2,6
b834561d,Experience_Builder,Direct,Mobile,Firefox,2024-01-11,0.7,5,10
c685adf9,Experience_Builder,University Portal,Mobile,Other,2024-02-20,0.7,5,10
4db09eaf,Career_Starter,University Portal,Mobile,Firefox,2024-03-25,0.6,3,8
dbb0eb06,Skill_Explorer,Direct,Desktop,Firefox,2024-03-13,0.3,2,6
9f340af4,Skill_Explorer,University Portal,Desktop,Edge,2024-02-29,0.3,2,6
8abaadad,Career_Starter,Blog,Desktop,Edge,2024-01-05,0.6,3,8
bdcadbdf,Skill_Explorer,Blog,Tablet,Other,2024-01-28,0.3,2,6
d0dfab8a,Urgent_Seeker,Direct,Tablet,Chrome,2024-02-05,0.8,7,12
40c20757,Skill_Explorer,Google Search,Mobile,Safari,2024-02-03,0.3,2,6
f573ca92,Skill_Explorer,University Portal,Mobile,Safari,2024-01-30,0.3,2,6
86f6fae1,Experience_Builder,Social Media,Tablet,Chrome,2024-01-30,0.7,5,10
3cc8d2f1,Career_Starter,Direct,Desktop,Other,2024-02-26,0.6,3,8
546a0da3,Skill_Explorer,Direct,Tablet,Safari,2024-01-08,0.3,2,6
ede3f11c,Skill_Explorer,University Portal,Desktop,Firefox,2024-03-10,0.3,2,6
2b9b2651,Career_Starter,Email Campaign,Mobile,Chrome,2024-01-10,0.6,3,8
7fed7b89,Urgent_Seeker,Google Search,Tablet,Chrome,2024-01-31,0.8,7,12
10ea1d7c,Experience_Builder,Career Fair,Tablet,Firefox,2024-03-28,0.7,5,10
1172091e,Urgent_Seeker,Google Search,Tablet,Edge,2024-02-06,0.8,7,12
fea4c830,Experience_Builder,Direct,Mobile,Other,2024-02-16,0.7,5,10
386f2a11,Skill_Explorer,Referral,Tablet,Firefox,2024-03-01,0.3,2,6
c0331273,Skill_Explorer,Direct,Desktop,Firefox,2024-01-06,0.3,2,6
3fd92cfa,Skill_Explorer,Social Media,Tablet,Chrome,2024-01-14,0.3,2,6
21cb9ca8,Experience_Builder,Career Fair,Tablet,Other,2024-03-15,0.7,5,10
0c4b124b,Skill_Explorer,Email Campaign,Mobile,Other,2024-01-05,0.3,2,6
0d8d8dcc,Experience_Builder,Referral,Tablet,Chrome,2024-01-10,0.7,5,10
e8b8f6b8,Experience_Builder,Referral,Tablet,Chrome,2024-03-08,0.7,5,10
1d082021,Career_Starter,Blog,Tablet,Other,2024-03-07,0.6,3,8
cc33a5a9,Urgent_Seeker,Career Fair,Mobile,Safari,2024-03-14,0.8,7,12
8d5df7ce,Skill_Explorer,Email Campaign,Mobile,Safari,2024-02-16,0.3,2,6
346a47e3,Experience_Builder,Blog,Mobile,Chrome,2024-03-29,0.7,5,10
01e41908,Experience_Builder,Blog,Tablet,Edge,2024-02-16,0.7,5,10
99f04d1e,Career_Starter,Career Fair,Tablet,Other,2024-01-10,0.6,3,8
aaa96169,Skill_Explorer,Blog,Tablet,Safari,2024-02-27,0.3,2,6
10e2d3f9,Urgent_Seeker,Email Campaign,Tablet,Safari,2024-03-09,0.8,7,12
47cd5640,Experience_Builder,Referral,Tablet,Other,2024-03-26,0.7,5,10
7786ef71,Experience_Builder,University Portal,Mobile,Firefox,2024-02-10,0.7,5,10
4151ad24,Career_Starter,Google Search,Mobile,Edge,2024-03-05,0.6,3,8
b51f5fe7,Experience_Builder,Blog,Tablet,Safari,2024-01-24,0.7,5,10
0a1324fa,Urgent_Seeker,Direct,Desktop,Chrome,2024-02-23,0.8,7,12
3be53f78,Skill_Explorer,Blog,Tablet,Chrome,2024-01-17,0.3,2,6
a17e5b6d,Career_Starter,Referral,Desktop,Safari,2024-01-10,0.6,3,8
36a02d9b,Experience_Builder,Referral,Mobile,Firefox,2024-01-17,0.7,5,10
e3bc6e1b,Urgent_Seeker,Email Campaign,Tablet,Firefox,2024-01-16,0.8,7,12
fc3979d0,Skill_Explorer,Career Fair,Tablet,Other,2024-03-19,0.3,2,6
ff75718a,Career_Starter,Direct,Desktop,Firefox,2024-02-27,0.6,3,8
25a9f8e7,Urgent_Seeker,Blog,Tablet,Edge,2024-02-07,0.8,7,12
aee92f8a,Urgent_Seeker,Social Media,Tablet,Safari,2024-03-16,0.8,7,12
c40f35f8,Career_Starter,Social Media,Desktop,Other,2024-03-16,0.6,3,8
4b7ea159,Skill_Explorer,Blog,Mobile,Firefox,2024-02-26,0.3,2,6
e1277a15,Experience_Builder,University Portal,Desktop,Safari,2024-02-08,0.7,5,10
b2cd80b6,Urgent_Seeker,Career Fair,Desktop,Other,2024-03-07,0.8,7,12
cace6823,Urgent_Seeker,University Portal,Mobile,Edge,2024-02-10,0.8,7,12
2776f416,Experience_Builder,Social Media,Desktop,Safari,2024-02-25,0.7,5,10
823cce47,Skill_Explorer,Career Fair,Desktop,Firefox,2024-02-06,0.3,2,6
079ca45e,Experience_Builder,Google Search,Mobile,Firefox,2024-03-03,0.7,5,10
be59b4a8,Urgent_Seeker,Email Campaign,Desktop,Firefox,2024-02-03,0.8,7,12
b893777d,Career_Starter,Email Campaign,Tablet,Firefox,2024-01-19,0.6,3,8
993d9dc8,Career_Starter,Email Campaign,Tablet,Other,2024-01-22,0.6,3,8
e20832ee,Career_Starter,Direct,Tablet,Other,2024-01-25,0.6,3,8
20393b5d,Career_Starter,Blog,Desktop,Firefox,2024-01-27,0.6,3,8
b65e03eb,Skill_Explorer,Referral,Tablet,Edge,2024-03-07,0.3,2,6
2d8c8ecb,Experience_Builder,Blog,Mobile,Chrome,2024-01-16,0.7,5,10
3a110a00,Urgent_Seeker,Referral,Mobile,Firefox,2024-01-12,0.8,7,12
6beb7cd1,Experience_Builder,University Portal,Tablet,Chrome,2024-02-15,0.7,5,10
3b118f24,Career_Starter,Email Campaign,Tablet,Chrome,2024-02-11,0.6,3,8
2a4f243a,Experience_Builder,Career Fair,Mobile,Edge,2024-03-21,0.7,5,10
3c33f4bf,Career_Starter,Career Fair,Desktop,Edge,2024-01-13,0.6,3,8
ed877189,Skill_Explorer,Email Campaign,Tablet,Chrome,2024-03-22,0.3,2,6
1210c4fc,Career_Starter,Email Campaign,Desktop,Other,2024-02-18,0.6,3,8
ae73d4ef,Experience_Builder,Email Campaign,Mobile,Edge,2024-01-20,0.7,5,10
40fd7e7e,Urgent_Seeker,Social Media,Tablet,Edge,2024-02-06,0.8,7,12
3f056de0,Experience_Builder,Email Campaign,Tablet,Chrome,2024-03-07,0.7,5,10
4a4223d6,Experience_Builder,Direct,Mobile,Chrome,2024-03-03,0.7,5,10
b099e7df,Experience_Builder,Social Media,Desktop,Edge,2024-03-29,0.7,5,10
2b3ea186,Skill_Explorer,Referral,Tablet,Other,2024-01-31,0.3,2,6
e99a83f7,Skill_Explorer,Blog,Tablet,Safari,2024-02-08,0.3,2,6
a76afc85,Experience_Builder,University Portal,Tablet,Edge,2024-03-03,0.7,5,10
39a92bfc,Urgent_Seeker,Career Fair,Tablet,Edge,2024-02-07,0.8,7,12
4917c124,Career_Starter,Email Campaign,Desktop,Firefox,2024-02-23,0.6,3,8
12268926,Urgent_Seeker,Career Fair,Desktop,Edge,2024-01-15,0.8,7,12
c811c593,Experience_Builder,Blog,Mobile,Chrome,2024-02-14,0.7,5,10
3402d696,Urgent_Seeker,Social Media,Mobile,Edge,2024-03-17,0.8,7,12
8b93c628,Urgent_Seeker,Email Campaign,Desktop,Firefox,2024-02-04,0.8,7,12
1c86e9bc,Experience_Builder,Referral,Desktop,Other,2024-02-11,0.7,5,10
0bcc33e1,Skill_Explorer,Career Fair,Mobile,Edge,2024-02-26,0.3,2,6
ceae1541,Urgent_Seeker,Referral,Mobile,Chrome,2024-02-04,0.8,7,12
c840e5d7,Urgent_Seeker,Email Campaign,Mobile,Chrome,2024-02-09,0.8,7,12
20ae9e34,Urgent_Seeker,Referral,Desktop,Other,2024-01-22,0.8,7,12
c302a1fd,Experience_Builder,Google Search,Tablet,Other,2024-02-12,0.7,5,10
5d147fed,Experience_Builder,Direct,Tablet,Chrome,2024-02-18,0.7,5,10
2230e688,Career_Starter,Career Fair,Mobile,Other,2024-01-09,0.6,3,8
87758fff,Career_Starter,Email Campaign,Mobile,Other,2024-01-26,0.6,3,8
551b60fc,Experience_Builder,Referral,Tablet,Safari,2024-02-07,0.7,5,10
eaa24608,Experience_Builder,Career Fair,Mobile,Edge,2024-01-28,0.7,5,10
e8f75da7,Experience_Builder,Direct,Desktop,Chrome,2024-03-08,0.7,5,10
5268a344,Career_Starter,Referral,Mobile,Chrome,2024-01-21,0.6,3,8
75cb123c,Skill_Explorer,University Portal,Desktop,Safari,2024-03-21,0.3,2,6
f48d178d,Experience_Builder,Direct,Mobile,Chrome,2024-02-18,0.7,5,10
d76e06f2,Urgent_Seeker,Social Media,Tablet,Firefox,2024-01-11,0.8,7,12
24c8f7a1,Career_Starter,Google Search,Tablet,Edge,2024-01-03,0.6,3,8
7201a70f,Career_Starter,Social Media,Desktop,Other,2024-02-20,0.6,3,8
380ec354,Experience_Builder,University Portal,Mobile,Edge,2024-03-06,0.7,5,10
3d899e33,Career_Starter,University Portal,Mobile,Edge,2024-01-26,0.6,3,8
a505f0ed,Career_Starter,University Portal,Tablet,Other,2024-03-01,0.6,3,8
b5ef14c3,Urgent_Seeker,University Portal,Mobile,Chrome,2024-01-29,0.8,7,12
b63e82b3,Urgent_Seeker,University Portal,Mobile,Firefox,2024-03-30,0.8,7,12
cb5c531c,Experience_Builder,Referral,Desktop,Edge,2024-02-20,0.7,5,10
03fec295,Skill_Explorer,Google Search,Mobile,Safari,2024-03-14,0.3,2,6
cce87cf3,Career_Starter,Referral,Desktop,Edge,2024-02-17,0.6,3,8
33f09d11,Urgent_Seeker,Google Search,Tablet,Firefox,2024-02-12,0.8,7,12
9ffa658c,Experience_Builder,Google Search,Desktop,Other,2024-01-22,0.7,5,10
7a8575f5,Experience_Builder,Blog,Tablet,Safari,2024-01-11,0.7,5,10
64e45a28,Experience_Builder,Referral,Tablet,Edge,2024-03-07,0.7,5,10
afa33f44,Experience_Builder,Direct,Mobile,Firefox,2024-02-22,0.7,5,10
6bf9518b,Skill_Explorer,Career Fair,Desktop,Chrome,2024-02-11,0.3,2,6
827fbd53,Urgent_Seeker,Direct,Mobile,Safari,2024-03-12,0.8,7,12
dad4fdff,Urgent_Seeker,Blog,Mobile,Safari,2024-02-11,0.8,7,12
bde305b5,Urgent_Seeker,Blog,Tablet,Other,2024-01-11,0.8,7,12
2971b71a,Career_Starter,Referral,Tablet,Chrome,2024-02-18,0.6,3,8
0fb16ac8,Experience_Builder,Direct,Desktop,Other,2024-01-16,0.7,5,10
65998d16,Experience_Builder,Email Campaign,Mobile,Chrome,2024-01-05,0.7,5,10
03c51a43,Urgent_Seeker,Blog,Desktop,Other,2024-03-03,0.8,7,12
1835dca2,Experience_Builder,Referral,Mobile,Chrome,2024-02-07,0.7,5,10
39a2d315,Career_Starter,Referral,Mobile,Firefox,2024-03-07,0.6,3,8
ef68840b,Skill_Explorer,Career Fair,Tablet,Safari,2024-01-19,0.3,2,6
514719da,Skill_Explorer,Email Campaign,Tablet,Firefox,2024-03-07,0.3,2,6
78ee440c,Skill_Explorer,Blog,Mobile,Safari,2024-02-12,0.3,2,6
7967080d,Experience_Builder,Social Media,Tablet,Edge,2024-01-02,0.7,5,10
75c66ac2,Skill_Explorer,Referral,Desktop,Safari,2024-03-01,0.3,2,6
0c67ceb0,Career_Starter,Direct,Mobile,Safari,2024-01-26,0.6,3,8
ed62c914,Career_Starter,Blog,Mobile,Chrome,2024-01-08,0.6,3,8
cc41a642,Urgent_Seeker,Social Media,Desktop,Firefox,2024-03-22,0.8,7,12
b325de48,Experience_Builder,Career Fair,Tablet,Chrome,2024-01-25,0.7,5,10
0446f684,Skill_Explorer,University Portal,Mobile,Other,2024-02-09,0.3,2,6
d04fae75,Skill_Explorer,Referral,Mobile,Other,2024-03-10,0.3,2,6
221a7075,Experience_Builder,Google Search,Tablet,Safari,2024-01-14,0.7,5,10
4150caaf,Experience_Builder,University Portal,Desktop,Firefox,2024-03-13,0.7,5,10
90f87a49,Career_Starter,Social Media,Tablet,Other,2024-03-23,0.6,3,8
7e3b100a,Urgent_Seeker,Career Fair,Tablet,Other,2024-03-18,0.8,7,12
76051c74,Skill_Explorer,Blog,Desktop,Safari,2024-01-01,0.3,2,6
0a3eff79,Experience_Builder,Email Campaign,Desktop,Other,2024-01-19,0.7,5,10
62108d4f,Experience_Builder,Social Media,Mobile,Chrome,2024-02-11,0.7,5,10
c6c1e367,Career_Starter,Direct,Desktop,Other,2024-02-26,0.6,3,8
a455221d,Urgent_Seeker,Blog,Mobile,Firefox,2024-03-05,0.8,7,12
67efe43b,Career_Starter,Email Campaign,Tablet,Edge,2024-02-18,0.6,3,8
5900c561,Urgent_Seeker,Blog,Mobile,Firefox,2024-03-07,0.8,7,12
ed86e79a,Skill_Explorer,Google Search,Tablet,Safari,2024-01-22,0.3,2,6
d10dc244,Skill_Explorer,Social Media,Mobile,Other,2024-02-26,0.3,2,6
35611256,Urgent_Seeker,University Portal,Tablet,Chrome,2024-03-12,0.8,7,12
61a6acb4,Urgent_Seeker,Career Fair,Desktop,Chrome,2024-02-16,0.8,7,12
4f9d5b3e,Urgent_Seeker,Career Fair,Tablet,Edge,2024-01-28,0.8,7,12
72782b44,Experience_Builder,Referral,Mobile,Safari,2024-01-02,0.7,5,10
3b00fd1c,Experience_Builder,Blog,Mobile,Other,2024-01-25,0.7,5,10
4cec81bf,Career_Starter,University Portal,Mobile,Chrome,2024-02-17,0.6,3,8
c5e8de03,Skill_Explorer,Direct,Tablet,Firefox,2024-01-05,0.3,2,6
ffc5c09e,Skill_Explorer,Blog,Mobile,Chrome,2024-03-30,0.3,2,6
4da4dd4e,Skill_Explorer,University Portal,Tablet,Chrome,2024-03-14,0.3,2,6
65672fd5,Career_Starter,Blog,Tablet,Edge,2024-03-03,0.6,3,8
07b5092c,Experience_Builder,Blog,Tablet,Other,2024-01-14,0.7,5,10
834f9a79,Career_Starter,Career Fair,Desktop,Other,2024-01-20,0.6,3,8
c8b6d55b,Experience_Builder,Social Media,Desktop,Edge,2024-01-16,0.7,5,10
a8da5b20,Career_Starter,Blog,Tablet,Chrome,2024-02-10,0.6,3,8
5e823395,Career_Starter,University Portal,Desktop,Other,2024-01-03,0.6,3,8
9cc0be58,Skill_Explorer,Career Fair,Tablet,Safari,2024-03-16,0.3,2,6
1a78ef3a,Skill_Explorer,Direct,Tablet,Edge,2024-02-23,0.3,2,6
20fd5373,Career_Starter,Google Search,Desktop,Other,2024-01-19,0.6,3,8
116fc89b,Skill_Explorer,Google Search,Desktop,Edge,2024-01-06,0.3,2,6
ce4d85fd,Skill_Explorer,Email Campaign,Tablet,Other,2024-02-22,0.3,2,6
2c155534,Experience_Builder,Direct,Mobile,Firefox,2024-03-12,0.7,5,10
41ab6756,Skill_Explorer,Google Search,Mobile,Edge,2024-03-13,0.3,2,6
fc7a7ad1,Career_Starter,Blog,Desktop,Chrome,2024-01-12,0.6,3,8
a561ce5b,Experience_Builder,Google Search,Desktop,Firefox,2024-03-16,0.7,5,10
4f1f212d,Career_Starter,Social Media,Desktop,Safari,2024-03-22,0.6,3,8
788928e5,Skill_Explorer,Blog,Desktop,Safari,2024-02-09,0.3,2,6
4a1483d1,Experience_Builder,Social Media,Mobile,Chrome,2024-02-18,0.7,5,10
e326e3d8,Skill_Explorer,Social Media,Mobile,Safari,2024-03-13,0.3,2,6
5a2e6038,Skill_Explorer,Referral,Desktop,Safari,2024-02-04,0.3,2,6
826ed8fd,Experience_Builder,Social Media,Mobile,Firefox,2024-03-30,0.7,5,10
f1eafa13,Urgent_Seeker,University Portal,Desktop,Edge,2024-02-15,0.8,7,12
