user_id,session_id,funnel_stage,pages_viewed,application_submitted
31a34ad0,31a34ad0_S07,Application,8,True
417a3a25,417a3a25_S01,Evaluation,8,False
417a3a25,417a3a25_S02,Application,8,True
417a3a25,417a3a25_S03,Application,9,True
12d26d05,12d26d05_S01,Evaluation,10,True
12d26d05,12d26d05_S02,Application,18,True
12d26d05,12d26d05_S03,Application,12,True
12d26d05,12d26d05_S04,Application,8,True
43ad984a,43ad984a_S01,Application,7,True
43ad984a,43ad984a_S02,Application,7,True
43ad984a,43ad984a_S03,Application,9,True
43ad984a,43ad984a_S04,Application,10,True
43ad984a,43ad984a_S05,Application,9,True
43ad984a,43ad984a_S06,Application,10,True
2cd38547,2cd38547_S01,Application,14,True
2cd38547,2cd38547_S02,Application,7,True
9ef3230d,9ef3230d_S01,Application,14,True
9ef3230d,9ef3230d_S02,Application,19,True
9ef3230d,9ef3230d_S03,Application,11,True
9ef3230d,9ef3230d_S04,Application,14,True
9ef3230d,9ef3230d_S05,Application,11,True
fc17ea54,fc17ea54_S01,Application,9,False
fc17ea54,fc17ea54_S02,Application,8,True
fc17ea54,fc17ea54_S03,Application,12,True
627e5425,627e5425_S01,Application,9,True
627e5425,627e5425_S02,Application,8,True
91b03d33,91b03d33_S01,Application,9,False
91b03d33,91b03d33_S02,Application,4,False
91b03d33,91b03d33_S03,Application,5,False
91b03d33,91b03d33_S04,Application,4,True
2cd97c7f,2cd97c7f_S01,Evaluation,12,False
2cd97c7f,2cd97c7f_S02,Application,10,True
2cd97c7f,2cd97c7f_S03,Application,6,True
2cd97c7f,2cd97c7f_S04,Application,12,True
2cd97c7f,2cd97c7f_S05,Application,9,True
2cd97c7f,2cd97c7f_S06,Application,5,True
2cd97c7f,2cd97c7f_S07,Application,7,True
f3731fe7,f3731fe7_S01,Application,13,False
f3731fe7,f3731fe7_S02,Application,4,True
f3731fe7,f3731fe7_S03,Application,13,True
f3731fe7,f3731fe7_S04,Application,9,True
f3731fe7,f3731fe7_S05,Application,9,True
72709da2,72709da2_S01,Application,10,False
72709da2,72709da2_S02,Application,13,True
72709da2,72709da2_S03,Application,12,True
72709da2,72709da2_S04,Application,4,True
72709da2,72709da2_S05,Application,10,True
72709da2,72709da2_S06,Application,10,True
72709da2,72709da2_S07,Application,8,True
72709da2,72709da2_S08,Application,12,True
72709da2,72709da2_S09,Application,5,True
1ecf074c,1ecf074c_S01,Awareness,3,False
65b1b04d,65b1b04d_S01,Application,10,True
65b1b04d,65b1b04d_S02,Application,4,True
65b1b04d,65b1b04d_S03,Application,8,True
84e3af80,84e3af80_S01,Evaluation,8,False
84e3af80,84e3af80_S02,Application,4,True
84e3af80,84e3af80_S03,Application,12,True
9d174d6a,9d174d6a_S01,Application,13,True
9d174d6a,9d174d6a_S02,Application,7,True
9d174d6a,9d174d6a_S03,Application,14,True
9d174d6a,9d174d6a_S04,Application,12,True
9d174d6a,9d174d6a_S05,Application,13,True
9d174d6a,9d174d6a_S06,Application,12,True
f277e39d,f277e39d_S01,Awareness,3,False
0c435c14,0c435c14_S01,Application,10,True
0c435c14,0c435c14_S02,Application,5,True
0c435c14,0c435c14_S03,Application,3,True
0c435c14,0c435c14_S04,Application,11,True
febb735e,febb735e_S01,Application,11,False
febb735e,febb735e_S02,Application,14,True
febb735e,febb735e_S03,Application,9,True
febb735e,febb735e_S04,Application,11,True
febb735e,febb735e_S05,Application,12,True
7599c300,7599c300_S01,Awareness,6,False
7599c300,7599c300_S02,Application,5,False
7599c300,7599c300_S03,Application,18,True
7599c300,7599c300_S04,Application,13,True
7599c300,7599c300_S05,Application,11,True
7599c300,7599c300_S06,Application,6,True
7599c300,7599c300_S07,Application,15,True
7599c300,7599c300_S08,Application,7,True
201700a0,201700a0_S01,Application,9,True
201700a0,201700a0_S02,Application,12,True
8cf19ebb,8cf19ebb_S01,Awareness,15,True
8cf19ebb,8cf19ebb_S02,Application,16,True
8cf19ebb,8cf19ebb_S03,Application,16,True
8cf19ebb,8cf19ebb_S04,Application,5,True
8cf19ebb,8cf19ebb_S05,Application,19,True
8cf19ebb,8cf19ebb_S06,Application,8,True
8cf19ebb,8cf19ebb_S07,Application,10,True
8cf19ebb,8cf19ebb_S08,Application,14,True
8cf19ebb,8cf19ebb_S09,Application,15,True
36016869,36016869_S01,Awareness,16,False
36016869,36016869_S02,Application,14,True
36016869,36016869_S03,Application,20,True
36016869,36016869_S04,Application,16,True
36016869,36016869_S05,Application,16,True
8f8a51a1,8f8a51a1_S01,Awareness,12,True
8f8a51a1,8f8a51a1_S02,Awareness,7,True
8f8a51a1,8f8a51a1_S03,Application,12,True
6215b670,6215b670_S01,Evaluation,10,True
6215b670,6215b670_S02,Application,11,True
6215b670,6215b670_S03,Application,9,True
5009b13c,5009b13c_S01,Awareness,7,True
5009b13c,5009b13c_S02,Application,8,True
5009b13c,5009b13c_S03,Application,10,True
fc789b94,fc789b94_S01,Application,6,False
fc789b94,fc789b94_S02,Application,9,True
fc789b94,fc789b94_S03,Application,11,True
fc789b94,fc789b94_S04,Application,11,True
fc789b94,fc789b94_S05,Application,12,True
eecdb078,eecdb078_S01,Application,7,True
eecdb078,eecdb078_S02,Application,7,True
eecdb078,eecdb078_S03,Application,5,True
eecdb078,eecdb078_S04,Application,8,True
eecdb078,eecdb078_S05,Application,3,True
eecdb078,eecdb078_S06,Application,7,True
eecdb078,eecdb078_S07,Application,9,True
da4bebd2,da4bebd2_S01,Awareness,10,True
da4bebd2,da4bebd2_S02,Application,13,True
da4bebd2,da4bebd2_S03,Application,16,True
da4bebd2,da4bebd2_S04,Application,16,True
da4bebd2,da4bebd2_S05,Application,11,True
da4bebd2,da4bebd2_S06,Application,15,True
7d730847,7d730847_S01,Awareness,7,False
7d730847,7d730847_S02,Awareness,4,True
7d730847,7d730847_S03,Application,5,True
da8f5bc7,da8f5bc7_S01,Evaluation,10,False
da8f5bc7,da8f5bc7_S02,Evaluation,6,False
da8f5bc7,da8f5bc7_S03,Application,7,False
da8f5bc7,da8f5bc7_S04,Application,10,False
da8f5bc7,da8f5bc7_S05,Application,10,False
da8f5bc7,da8f5bc7_S06,Application,10,False
25b3e4eb,25b3e4eb_S01,Evaluation,8,False
25b3e4eb,25b3e4eb_S02,Application,10,True
25b3e4eb,25b3e4eb_S03,Application,4,True
25b3e4eb,25b3e4eb_S04,Application,12,True
25b3e4eb,25b3e4eb_S05,Application,8,True
25b3e4eb,25b3e4eb_S06,Application,6,True
25b3e4eb,25b3e4eb_S07,Application,9,True
26b7e3ee,26b7e3ee_S01,Evaluation,8,False
26b7e3ee,26b7e3ee_S02,Application,12,False
26b7e3ee,26b7e3ee_S03,Application,12,True
26b7e3ee,26b7e3ee_S04,Application,12,True
26b7e3ee,26b7e3ee_S05,Application,15,True
26b7e3ee,26b7e3ee_S06,Application,9,True
5b8cd285,5b8cd285_S01,Application,7,True
5b8cd285,5b8cd285_S02,Application,11,True
5b8cd285,5b8cd285_S03,Application,10,True
5b8cd285,5b8cd285_S04,Application,17,True
ea3dc5ee,ea3dc5ee_S01,Application,15,True
ea3dc5ee,ea3dc5ee_S02,Application,13,True
ea3dc5ee,ea3dc5ee_S03,Application,13,True
ea3dc5ee,ea3dc5ee_S04,Application,16,True
ea3dc5ee,ea3dc5ee_S05,Application,8,True
ea3dc5ee,ea3dc5ee_S06,Application,6,True
044f7dc8,044f7dc8_S01,Application,15,True
044f7dc8,044f7dc8_S02,Application,14,True
044f7dc8,044f7dc8_S03,Application,9,True
044f7dc8,044f7dc8_S04,Application,5,True
6dc336e9,6dc336e9_S01,Application,7,False
6dc336e9,6dc336e9_S02,Application,2,False
6dc336e9,6dc336e9_S03,Application,6,False
c27e1a07,c27e1a07_S01,Consideration,9,True
c27e1a07,c27e1a07_S02,Application,3,True
5bb9a5bd,5bb9a5bd_S01,Application,11,True
5bb9a5bd,5bb9a5bd_S02,Application,17,True
5bb9a5bd,5bb9a5bd_S03,Application,7,True
5bb9a5bd,5bb9a5bd_S04,Application,6,True
5bb9a5bd,5bb9a5bd_S05,Application,11,True
c989c7bd,c989c7bd_S01,Application,12,True
c989c7bd,c989c7bd_S02,Application,12,True
c989c7bd,c989c7bd_S03,Application,10,True
c989c7bd,c989c7bd_S04,Application,9,True
c989c7bd,c989c7bd_S05,Application,15,True
c989c7bd,c989c7bd_S06,Application,12,True
c989c7bd,c989c7bd_S07,Application,14,True
8cb89cff,8cb89cff_S01,Awareness,8,False
8cb89cff,8cb89cff_S02,Application,10,False
8cb89cff,8cb89cff_S03,Application,7,True
e2213753,e2213753_S01,Consideration,13,False
e2213753,e2213753_S02,Consideration,15,True
e2213753,e2213753_S03,Application,8,True
a83003a3,a83003a3_S01,Application,13,False
08692b40,08692b40_S01,Awareness,12,True
08692b40,08692b40_S02,Application,11,True
08692b40,08692b40_S03,Application,9,True
08692b40,08692b40_S04,Application,13,True
08692b40,08692b40_S05,Application,13,True
08692b40,08692b40_S06,Application,16,True
08692b40,08692b40_S07,Application,10,True
08692b40,08692b40_S08,Application,8,True
dc2b777b,dc2b777b_S01,Application,10,True
dc2b777b,dc2b777b_S02,Application,8,True
dc2b777b,dc2b777b_S03,Application,9,True
a9cc510e,a9cc510e_S01,Application,8,False
a9cc510e,a9cc510e_S02,Application,3,False
a9cc510e,a9cc510e_S03,Application,6,False
7ce0b169,7ce0b169_S01,Application,11,True
7ce0b169,7ce0b169_S02,Application,11,True
7ce0b169,7ce0b169_S03,Application,9,True
7ce0b169,7ce0b169_S04,Application,7,True
7ce0b169,7ce0b169_S05,Application,11,True
6127c419,6127c419_S01,Evaluation,6,False
6127c419,6127c419_S02,Application,7,True
6127c419,6127c419_S03,Application,3,True
79789823,79789823_S01,Evaluation,9,True
79789823,79789823_S02,Application,7,True
79789823,79789823_S03,Application,3,True
79789823,79789823_S04,Application,12,True
79789823,79789823_S05,Application,11,True
79789823,79789823_S06,Application,12,True
79789823,79789823_S07,Application,15,True
79789823,79789823_S08,Application,11,True
79789823,79789823_S09,Application,7,True
bb4738e7,bb4738e7_S01,Evaluation,6,False
e250a7f6,e250a7f6_S01,Awareness,2,False
e250a7f6,e250a7f6_S02,Application,10,True
e250a7f6,e250a7f6_S03,Application,11,True
e250a7f6,e250a7f6_S04,Application,6,True
e250a7f6,e250a7f6_S05,Application,10,True
945ead3c,945ead3c_S01,Awareness,12,False
945ead3c,945ead3c_S02,Awareness,9,True
945ead3c,945ead3c_S03,Awareness,8,True
945ead3c,945ead3c_S04,Application,11,True
945ead3c,945ead3c_S05,Application,12,True
945ead3c,945ead3c_S06,Application,9,True
945ead3c,945ead3c_S07,Application,5,True
945ead3c,945ead3c_S08,Application,15,True
945ead3c,945ead3c_S09,Application,16,True
747d73a3,747d73a3_S01,Awareness,7,True
747d73a3,747d73a3_S02,Evaluation,3,True
747d73a3,747d73a3_S03,Application,6,True
747d73a3,747d73a3_S04,Application,6,True
747d73a3,747d73a3_S05,Application,8,True
fee7c133,fee7c133_S01,Application,15,True
fee7c133,fee7c133_S02,Application,9,True
fee7c133,fee7c133_S03,Application,8,True
fee7c133,fee7c133_S04,Application,12,True
fee7c133,fee7c133_S05,Application,17,True
fee7c133,fee7c133_S06,Application,10,True
fee7c133,fee7c133_S07,Application,14,True
fee7c133,fee7c133_S08,Application,18,True
fee7c133,fee7c133_S09,Application,8,True
5ba9bb47,5ba9bb47_S01,Evaluation,8,False
5ba9bb47,5ba9bb47_S02,Application,8,True
5ba9bb47,5ba9bb47_S03,Application,16,True
5ba9bb47,5ba9bb47_S04,Application,12,True
5ba9bb47,5ba9bb47_S05,Application,13,True
5ba9bb47,5ba9bb47_S06,Application,12,True
5ba9bb47,5ba9bb47_S07,Application,10,True
5ba9bb47,5ba9bb47_S08,Application,14,True
5ba9bb47,5ba9bb47_S09,Application,11,True
db832e7e,db832e7e_S01,Consideration,11,True
04d71716,04d71716_S01,Awareness,8,False
04d71716,04d71716_S02,Consideration,4,False
04d71716,04d71716_S03,Consideration,4,True
04d71716,04d71716_S04,Application,10,True
c0053223,c0053223_S01,Evaluation,5,False
c0053223,c0053223_S02,Application,12,False
eea8bca1,eea8bca1_S01,Application,9,False
eea8bca1,eea8bca1_S02,Application,13,False
eea8bca1,eea8bca1_S03,Application,10,True
eea8bca1,eea8bca1_S04,Application,13,True
eea8bca1,eea8bca1_S05,Application,11,True
eea8bca1,eea8bca1_S06,Application,11,True
03db8a5e,03db8a5e_S01,Awareness,14,True
03db8a5e,03db8a5e_S02,Awareness,12,True
03db8a5e,03db8a5e_S03,Application,9,True
03db8a5e,03db8a5e_S04,Application,11,True
b5382868,b5382868_S01,Application,8,True
b5382868,b5382868_S02,Application,10,True
b5382868,b5382868_S03,Application,13,True
b5382868,b5382868_S04,Application,8,True
a4f096ee,a4f096ee_S01,Evaluation,10,False
a4f096ee,a4f096ee_S02,Evaluation,6,False
a4f096ee,a4f096ee_S03,Application,15,True
a4f096ee,a4f096ee_S04,Application,15,True
a4f096ee,a4f096ee_S05,Application,11,True
a4f096ee,a4f096ee_S06,Application,11,True
a4f096ee,a4f096ee_S07,Application,5,True
a4f096ee,a4f096ee_S08,Application,13,True
ead15bf6,ead15bf6_S01,Application,9,True
ead15bf6,ead15bf6_S02,Application,6,True
ead15bf6,ead15bf6_S03,Application,14,True
ead15bf6,ead15bf6_S04,Application,12,True
3af27f2d,3af27f2d_S01,Evaluation,5,False
033cab76,033cab76_S01,Evaluation,6,False
033cab76,033cab76_S02,Application,4,False
033cab76,033cab76_S03,Application,7,False
2b34bd24,2b34bd24_S01,Awareness,3,True
14644254,14644254_S01,Application,14,True
14644254,14644254_S02,Application,14,True
14644254,14644254_S03,Application,14,True
14644254,14644254_S04,Application,10,True
04806856,04806856_S01,Evaluation,7,True
04806856,04806856_S02,Application,13,True
04806856,04806856_S03,Application,14,True
04806856,04806856_S04,Application,12,True
e3a32629,e3a32629_S01,Application,11,True
e3a32629,e3a32629_S02,Application,7,True
e3a32629,e3a32629_S03,Application,9,True
acb062f5,acb062f5_S01,Application,11,True
acb062f5,acb062f5_S02,Application,7,True
acb062f5,acb062f5_S03,Application,11,True
acb062f5,acb062f5_S04,Application,9,True
acb062f5,acb062f5_S05,Application,13,True
acb062f5,acb062f5_S06,Application,16,True
acb062f5,acb062f5_S07,Application,7,True
83e872c7,83e872c7_S01,Application,12,True
83e872c7,83e872c7_S02,Application,8,True
83e872c7,83e872c7_S03,Application,9,True
83e872c7,83e872c7_S04,Application,7,True
83e872c7,83e872c7_S05,Application,7,True
83e872c7,83e872c7_S06,Application,9,True
83e872c7,83e872c7_S07,Application,10,True
83e872c7,83e872c7_S08,Application,9,True
1a6fe2e2,1a6fe2e2_S01,Application,7,False
1a6fe2e2,1a6fe2e2_S02,Application,7,True
1a6fe2e2,1a6fe2e2_S03,Application,10,True
1a6fe2e2,1a6fe2e2_S04,Application,6,True
1a6fe2e2,1a6fe2e2_S05,Application,8,True
1a6fe2e2,1a6fe2e2_S06,Application,3,True
9dab4628,9dab4628_S01,Awareness,8,True
9dab4628,9dab4628_S02,Application,13,True
9dab4628,9dab4628_S03,Application,14,True
9dab4628,9dab4628_S04,Application,13,True
9dab4628,9dab4628_S05,Application,16,True
20e2b266,20e2b266_S01,Evaluation,5,False
20e2b266,20e2b266_S02,Application,12,False
20e2b266,20e2b266_S03,Application,10,False
712f7542,712f7542_S01,Awareness,6,False
712f7542,712f7542_S02,Evaluation,9,False
712f7542,712f7542_S03,Application,10,True
712f7542,712f7542_S04,Application,10,True
712f7542,712f7542_S05,Application,16,True
79b401f1,79b401f1_S01,Application,12,True
79b401f1,79b401f1_S02,Application,7,True
79b401f1,79b401f1_S03,Application,10,True
046b423a,046b423a_S01,Application,6,False
046b423a,046b423a_S02,Application,9,True
d96429c5,d96429c5_S01,Evaluation,10,False
d96429c5,d96429c5_S02,Application,10,True
d96429c5,d96429c5_S03,Application,19,True
d96429c5,d96429c5_S04,Application,8,True
d96429c5,d96429c5_S05,Application,7,True
d96429c5,d96429c5_S06,Application,9,True
d96429c5,d96429c5_S07,Application,6,True
d96429c5,d96429c5_S08,Application,15,True
3e7fb14a,3e7fb14a_S01,Evaluation,5,False
c2268903,c2268903_S01,Application,7,False
c2268903,c2268903_S02,Application,11,True
c2268903,c2268903_S03,Application,14,True
c2268903,c2268903_S04,Application,8,True
c2268903,c2268903_S05,Application,8,True
ab9ffd08,ab9ffd08_S01,Application,11,True
ab9ffd08,ab9ffd08_S02,Application,12,True
4fd20452,4fd20452_S01,Application,11,True
4fd20452,4fd20452_S02,Application,11,True
4fd20452,4fd20452_S03,Application,17,True
4fd20452,4fd20452_S04,Application,16,True
4fd20452,4fd20452_S05,Application,18,True
093ce9ce,093ce9ce_S01,Application,5,False
093ce9ce,093ce9ce_S02,Application,6,False
093ce9ce,093ce9ce_S03,Application,17,True
093ce9ce,093ce9ce_S04,Application,4,True
93d01abd,93d01abd_S01,Application,18,True
93d01abd,93d01abd_S02,Application,15,True
93d01abd,93d01abd_S03,Application,14,True
93d01abd,93d01abd_S04,Application,14,True
93d01abd,93d01abd_S05,Application,11,True
93d01abd,93d01abd_S06,Application,5,True
93d01abd,93d01abd_S07,Application,14,True
93d01abd,93d01abd_S08,Application,13,True
93d01abd,93d01abd_S09,Application,22,True
93d01abd,93d01abd_S10,Application,22,True
93d01abd,93d01abd_S11,Application,6,True
eea52c91,eea52c91_S01,Application,8,True
eea52c91,eea52c91_S02,Application,9,True
826c86b5,826c86b5_S01,Awareness,7,True
113f0de8,113f0de8_S01,Application,10,True
113f0de8,113f0de8_S02,Application,16,True
113f0de8,113f0de8_S03,Application,2,True
113f0de8,113f0de8_S04,Application,15,True
113f0de8,113f0de8_S05,Application,11,True
113f0de8,113f0de8_S06,Application,10,True
113f0de8,113f0de8_S07,Application,12,True
113f0de8,113f0de8_S08,Application,7,True
ea5a8b1f,ea5a8b1f_S01,Awareness,5,False
ea5a8b1f,ea5a8b1f_S02,Application,7,False
beb190c9,beb190c9_S01,Awareness,5,True
c976cf4c,c976cf4c_S01,Application,9,False
b5973eb4,b5973eb4_S01,Application,12,True
b5973eb4,b5973eb4_S02,Application,10,True
b5973eb4,b5973eb4_S03,Application,11,True
b5973eb4,b5973eb4_S04,Application,9,True
b5973eb4,b5973eb4_S05,Application,14,True
b5973eb4,b5973eb4_S06,Application,11,True
b5973eb4,b5973eb4_S07,Application,11,True
b5973eb4,b5973eb4_S08,Application,6,True
b5973eb4,b5973eb4_S09,Application,12,True
6d4bc091,6d4bc091_S01,Evaluation,4,False
e108c0aa,e108c0aa_S01,Evaluation,6,True
e108c0aa,e108c0aa_S02,Evaluation,8,True
e108c0aa,e108c0aa_S03,Application,11,True
e108c0aa,e108c0aa_S04,Application,13,True
e108c0aa,e108c0aa_S05,Application,6,True
e108c0aa,e108c0aa_S06,Application,22,True
e108c0aa,e108c0aa_S07,Application,11,True
e108c0aa,e108c0aa_S08,Application,14,True
5b689bdc,5b689bdc_S01,Evaluation,11,False
5b689bdc,5b689bdc_S02,Application,18,True
5b689bdc,5b689bdc_S03,Application,14,True
5b689bdc,5b689bdc_S04,Application,7,True
5b689bdc,5b689bdc_S05,Application,17,True
5b689bdc,5b689bdc_S06,Application,13,True
5b689bdc,5b689bdc_S07,Application,7,True
5b689bdc,5b689bdc_S08,Application,10,True
044575d0,044575d0_S01,Awareness,9,True
044575d0,044575d0_S02,Application,10,True
044575d0,044575d0_S03,Application,16,True
044575d0,044575d0_S04,Application,14,True
044575d0,044575d0_S05,Application,7,True
044575d0,044575d0_S06,Application,13,True
044575d0,044575d0_S07,Application,17,True
044575d0,044575d0_S08,Application,12,True
044575d0,044575d0_S09,Application,12,True
044575d0,044575d0_S10,Application,12,True
d8c59033,d8c59033_S01,Application,8,True
d8c59033,d8c59033_S02,Application,10,True
a18c9335,a18c9335_S01,Consideration,2,False
a18c9335,a18c9335_S02,Consideration,5,False
a18c9335,a18c9335_S03,Application,7,True
a18c9335,a18c9335_S04,Application,9,True
a18c9335,a18c9335_S05,Application,6,True
05f43e6c,05f43e6c_S01,Awareness,7,True
05f43e6c,05f43e6c_S02,Application,14,True
05f43e6c,05f43e6c_S03,Application,13,True
05f43e6c,05f43e6c_S04,Application,13,True
05f43e6c,05f43e6c_S05,Application,11,True
5c7e6894,5c7e6894_S01,Evaluation,6,False
5c7e6894,5c7e6894_S02,Application,8,True
e0ee0167,e0ee0167_S01,Consideration,4,False
e0ee0167,e0ee0167_S02,Application,9,True
5adc353b,5adc353b_S01,Awareness,10,True
5adc353b,5adc353b_S02,Awareness,8,True
5adc353b,5adc353b_S03,Awareness,13,True
b26802fb,b26802fb_S01,Application,13,True
b26802fb,b26802fb_S02,Application,13,True
b26802fb,b26802fb_S03,Application,12,True
b26802fb,b26802fb_S04,Application,9,True
c5b382f9,c5b382f9_S01,Application,13,True
c5b382f9,c5b382f9_S02,Application,9,True
c5b382f9,c5b382f9_S03,Application,19,True
c5b382f9,c5b382f9_S04,Application,8,True
c5b382f9,c5b382f9_S05,Application,12,True
c5b382f9,c5b382f9_S06,Application,10,True
c5b382f9,c5b382f9_S07,Application,11,True
59367d0a,59367d0a_S01,Awareness,8,True
59367d0a,59367d0a_S02,Awareness,8,True
59367d0a,59367d0a_S03,Application,6,True
59367d0a,59367d0a_S04,Application,10,True
59367d0a,59367d0a_S05,Application,4,True
59367d0a,59367d0a_S06,Application,8,True
59367d0a,59367d0a_S07,Application,5,True
76f0a52a,76f0a52a_S01,Awareness,5,True
76f0a52a,76f0a52a_S02,Awareness,8,True
76f0a52a,76f0a52a_S03,Evaluation,8,True
76f0a52a,76f0a52a_S04,Application,17,True
76f0a52a,76f0a52a_S05,Application,8,True
9fc33740,9fc33740_S01,Evaluation,7,False
9fc33740,9fc33740_S02,Application,8,True
9fc33740,9fc33740_S03,Application,9,True
9fc33740,9fc33740_S04,Application,6,True
b713285f,b713285f_S01,Evaluation,10,False
b713285f,b713285f_S02,Application,8,False
b713285f,b713285f_S03,Application,14,True
b713285f,b713285f_S04,Application,4,True
b713285f,b713285f_S05,Application,6,True
b713285f,b713285f_S06,Application,8,True
90d582ec,90d582ec_S01,Awareness,12,True
90d582ec,90d582ec_S02,Application,12,True
90d582ec,90d582ec_S03,Application,12,True
90d582ec,90d582ec_S04,Application,16,True
cedac6ff,cedac6ff_S01,Awareness,15,True
965c68d1,965c68d1_S01,Application,11,True
965c68d1,965c68d1_S02,Application,9,True
965c68d1,965c68d1_S03,Application,14,True
c3cb7456,c3cb7456_S01,Awareness,9,True
c3cb7456,c3cb7456_S02,Application,10,True
c3cb7456,c3cb7456_S03,Application,12,True
c3cb7456,c3cb7456_S04,Application,5,True
c3cb7456,c3cb7456_S05,Application,13,True
7004c2ea,7004c2ea_S01,Application,7,False
7004c2ea,7004c2ea_S02,Application,9,True
7004c2ea,7004c2ea_S03,Application,6,True
7004c2ea,7004c2ea_S04,Application,9,True
4aad7ad6,4aad7ad6_S01,Awareness,12,True
8d797d51,8d797d51_S01,Application,12,True
8d797d51,8d797d51_S02,Application,7,True
8d797d51,8d797d51_S03,Application,12,True
8d797d51,8d797d51_S04,Application,9,True
8d797d51,8d797d51_S05,Application,10,True
8d797d51,8d797d51_S06,Application,5,True
8d797d51,8d797d51_S07,Application,9,True
1ff81705,1ff81705_S01,Evaluation,4,False
1ff81705,1ff81705_S02,Application,12,True
1ff81705,1ff81705_S03,Application,12,True
1ff81705,1ff81705_S04,Application,14,True
7dcc5554,7dcc5554_S01,Evaluation,7,False
7dcc5554,7dcc5554_S02,Application,6,True
dd6031c8,dd6031c8_S01,Awareness,9,False
dd6031c8,dd6031c8_S02,Awareness,9,True
dd6031c8,dd6031c8_S03,Awareness,10,True
2f9a0d32,2f9a0d32_S01,Awareness,12,False
2f9a0d32,2f9a0d32_S02,Evaluation,12,False
32a2dc09,32a2dc09_S01,Awareness,5,False
0a3b8d90,0a3b8d90_S01,Application,7,False
0a3b8d90,0a3b8d90_S02,Application,17,True
0a3b8d90,0a3b8d90_S03,Application,15,True
0a3b8d90,0a3b8d90_S04,Application,14,True
0a3b8d90,0a3b8d90_S05,Application,16,True
0a3b8d90,0a3b8d90_S06,Application,12,True
0a3b8d90,0a3b8d90_S07,Application,11,True
0a3b8d90,0a3b8d90_S08,Application,12,True
0a3b8d90,0a3b8d90_S09,Application,13,True
0a3b8d90,0a3b8d90_S10,Application,13,True
78f64b41,78f64b41_S01,Awareness,3,True
7f26a8f1,7f26a8f1_S01,Application,7,False
7f26a8f1,7f26a8f1_S02,Application,6,False
7f26a8f1,7f26a8f1_S03,Application,7,False
0b6e9065,0b6e9065_S01,Awareness,17,True
0b6e9065,0b6e9065_S02,Evaluation,14,True
0b6e9065,0b6e9065_S03,Application,16,True
0b6e9065,0b6e9065_S04,Application,13,True
0b6e9065,0b6e9065_S05,Application,14,True
56465f3c,56465f3c_S01,Application,6,True
56465f3c,56465f3c_S02,Application,12,True
bdcb60dd,bdcb60dd_S01,Evaluation,3,False
d66c5a24,d66c5a24_S01,Application,8,True
d66c5a24,d66c5a24_S02,Application,12,True
d66c5a24,d66c5a24_S03,Application,12,True
d66c5a24,d66c5a24_S04,Application,7,True
d66c5a24,d66c5a24_S05,Application,11,True
294c11c7,294c11c7_S01,Application,11,True
294c11c7,294c11c7_S02,Application,18,True
294c11c7,294c11c7_S03,Application,9,True
294c11c7,294c11c7_S04,Application,11,True
294c11c7,294c11c7_S05,Application,15,True
294c11c7,294c11c7_S06,Application,11,True
294c11c7,294c11c7_S07,Application,6,True
294c11c7,294c11c7_S08,Application,12,True
294c11c7,294c11c7_S09,Application,16,True
eb6f7b9f,eb6f7b9f_S01,Application,9,True
eb6f7b9f,eb6f7b9f_S02,Application,16,True
eb6f7b9f,eb6f7b9f_S03,Application,11,True
eb6f7b9f,eb6f7b9f_S04,Application,3,True
eb6f7b9f,eb6f7b9f_S05,Application,9,True
eb6f7b9f,eb6f7b9f_S06,Application,13,True
eb6f7b9f,eb6f7b9f_S07,Application,15,True
57f661de,57f661de_S01,Application,12,True
57f661de,57f661de_S02,Application,14,True
57f661de,57f661de_S03,Application,10,True
57f661de,57f661de_S04,Application,11,True
57f661de,57f661de_S05,Application,10,True
57f661de,57f661de_S06,Application,17,True
57f661de,57f661de_S07,Application,15,True
7e46b0f8,7e46b0f8_S01,Evaluation,5,False
7e46b0f8,7e46b0f8_S02,Application,11,True
7e46b0f8,7e46b0f8_S03,Application,9,True
7e46b0f8,7e46b0f8_S04,Application,13,True
7e46b0f8,7e46b0f8_S05,Application,11,True
14a814e5,14a814e5_S01,Awareness,8,False
14a814e5,14a814e5_S02,Evaluation,5,False
14a814e5,14a814e5_S03,Application,6,True
14a814e5,14a814e5_S04,Application,4,True
bbddf776,bbddf776_S01,Application,14,False
bbddf776,bbddf776_S02,Application,8,True
bbddf776,bbddf776_S03,Application,8,True
bbddf776,bbddf776_S04,Application,18,True
0e317894,0e317894_S01,Awareness,7,False
0e317894,0e317894_S02,Evaluation,6,False
0e317894,0e317894_S03,Application,10,False
97d869e0,97d869e0_S01,Application,16,True
97d869e0,97d869e0_S02,Application,9,True
97d869e0,97d869e0_S03,Application,8,True
97d869e0,97d869e0_S04,Application,14,True
97d869e0,97d869e0_S05,Application,10,True
29349db0,29349db0_S01,Awareness,6,True
29349db0,29349db0_S02,Awareness,7,True
29349db0,29349db0_S03,Consideration,7,True
29349db0,29349db0_S04,Consideration,11,True
29349db0,29349db0_S05,Application,9,True
29349db0,29349db0_S06,Application,9,True
29349db0,29349db0_S07,Application,10,True
a5ae9ff7,a5ae9ff7_S01,Evaluation,8,False
93356be1,93356be1_S01,Awareness,15,True
93356be1,93356be1_S02,Application,11,True
93356be1,93356be1_S03,Application,9,True
93356be1,93356be1_S04,Application,13,True
